admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,disappointment,disapproval,disgust,excitement,gratitude,joy,love,optimism,realization,sadness,surprise,text_path,split
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002594.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002595.txt,train
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,paragraphs/paragraph_002596.txt,test
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002597.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002598.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002599.txt,train
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002600.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002601.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002602.txt,train
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002603.txt,test
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,paragraphs/paragraph_002604.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,paragraphs/paragraph_002605.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,paragraphs/paragraph_002606.txt,train
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,paragraphs/paragraph_002607.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002608.txt,train
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002609.txt,test
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002610.txt,train
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002611.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002612.txt,train
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002613.txt,train
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002614.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,paragraphs/paragraph_002615.txt,train
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002616.txt,train
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002617.txt,train
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,paragraphs/paragraph_002618.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002619.txt,cal
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002620.txt,train
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002621.txt,test
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002622.txt,cal
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,paragraphs/paragraph_002623.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,paragraphs/paragraph_002624.txt,cal
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002625.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,paragraphs/paragraph_002626.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002627.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,paragraphs/paragraph_002628.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002629.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002630.txt,train
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002631.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,paragraphs/paragraph_002632.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002633.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002634.txt,train
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,paragraphs/paragraph_002635.txt,test
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002636.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002637.txt,cal
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002638.txt,test
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002639.txt,cal
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002640.txt,test
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002641.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002642.txt,train
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002643.txt,test
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002644.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,paragraphs/paragraph_002645.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002646.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002647.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002648.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002649.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002650.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,paragraphs/paragraph_002651.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002652.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002653.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002654.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,paragraphs/paragraph_002655.txt,test
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002656.txt,train
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002657.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,paragraphs/paragraph_002658.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002659.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002660.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002661.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002662.txt,cal
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,paragraphs/paragraph_002663.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002664.txt,test
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,paragraphs/paragraph_002665.txt,test
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,paragraphs/paragraph_002666.txt,train
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002667.txt,train
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002668.txt,test
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002669.txt,test
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002670.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002671.txt,test
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002672.txt,train
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002673.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002674.txt,train
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002675.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,paragraphs/paragraph_002676.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002677.txt,train
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002678.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002679.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002680.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002681.txt,train
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002682.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002683.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,paragraphs/paragraph_002684.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,paragraphs/paragraph_002685.txt,train
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002686.txt,train
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002687.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,paragraphs/paragraph_002688.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,paragraphs/paragraph_002689.txt,train
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002690.txt,train
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002691.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002692.txt,train
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,paragraphs/paragraph_002693.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002694.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002695.txt,cal
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002696.txt,train
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,paragraphs/paragraph_002697.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002698.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,paragraphs/paragraph_002699.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002700.txt,test
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002701.txt,train
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002702.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002703.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002704.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002705.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,paragraphs/paragraph_002706.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002707.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,paragraphs/paragraph_002708.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002709.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,paragraphs/paragraph_002710.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002711.txt,test
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002712.txt,train
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002713.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002714.txt,train
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002715.txt,train
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002716.txt,train
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002717.txt,test
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002718.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,paragraphs/paragraph_002719.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002720.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002721.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002722.txt,test
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002723.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,paragraphs/paragraph_002724.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002725.txt,train
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,paragraphs/paragraph_002726.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002727.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002728.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002729.txt,train
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,paragraphs/paragraph_002730.txt,train
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002731.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002732.txt,train
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002733.txt,train
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002734.txt,cal
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002735.txt,cal
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,paragraphs/paragraph_002736.txt,test
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002737.txt,cal
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002738.txt,train
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002739.txt,cal
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002740.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002741.txt,train
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002742.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002743.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,paragraphs/paragraph_002744.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,paragraphs/paragraph_002745.txt,test
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002746.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002747.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,paragraphs/paragraph_002748.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002749.txt,cal
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002750.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002751.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,paragraphs/paragraph_002752.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002753.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002754.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,paragraphs/paragraph_002755.txt,cal
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002756.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002757.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002758.txt,cal
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,paragraphs/paragraph_002759.txt,test
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,paragraphs/paragraph_002760.txt,train
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002761.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,paragraphs/paragraph_002762.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,paragraphs/paragraph_002763.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002764.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002765.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002766.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002767.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,paragraphs/paragraph_002768.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002769.txt,train
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002770.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,paragraphs/paragraph_002771.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002772.txt,train
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002773.txt,cal
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002774.txt,train
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002775.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002776.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,paragraphs/paragraph_002777.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002778.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,paragraphs/paragraph_002779.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002780.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002781.txt,train
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002782.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,paragraphs/paragraph_002783.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,paragraphs/paragraph_002784.txt,test
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002785.txt,cal
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002786.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,paragraphs/paragraph_002787.txt,cal
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002788.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002789.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002790.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002791.txt,test
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,paragraphs/paragraph_002792.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002793.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002794.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002795.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,paragraphs/paragraph_002796.txt,train
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,paragraphs/paragraph_002797.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,paragraphs/paragraph_002798.txt,test
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,paragraphs/paragraph_002799.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002800.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002801.txt,test
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002802.txt,cal
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002803.txt,cal
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002804.txt,cal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002805.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002806.txt,cal
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002807.txt,test
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002808.txt,train
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002809.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002810.txt,test
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002811.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002812.txt,test
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,paragraphs/paragraph_002813.txt,test
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002814.txt,train
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002815.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002816.txt,test
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002817.txt,train
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002818.txt,train
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002819.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002820.txt,train
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002821.txt,cal
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,paragraphs/paragraph_002822.txt,train
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,paragraphs/paragraph_002823.txt,test
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002824.txt,train
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002825.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,paragraphs/paragraph_002826.txt,cal
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002827.txt,test
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002828.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002829.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002830.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002831.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002832.txt,test
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002833.txt,train
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,paragraphs/paragraph_002834.txt,train
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paragraphs/paragraph_002835.txt,train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,paragraphs/paragraph_002836.txt,cal
